User,Gender,Handedness,Feature1_1,Feature1_2,Feature1_3,Feature1_4,Feature1_5,Feature1_6,Feature1_7,Feature1_8,Feature1_9,Feature1_10,Feature1_11,Feature1_12,Feature1_13,Feature1_14,Feature1_15,Feature1_16,Feature1_17,Feature1_18,Feature1_19,Feature1_20,Feature1_21,Feature1_22,Feature1_23,Feature1_24,Feature1_25,Feature1_26,Feature1_27,Feature1_28,Feature1_29,Feature1_30,Feature1_31,Feature1_32,Feature1_33,Feature1_34,Feature1_35,Feature1_36,Feature1_37,Feature1_38,Feature1_39,Feature1_40,Feature1_41,Feature1_42,Feature1_43,Feature1_44,Feature1_45,Feature1_46,Feature1_47,Feature1_48,Feature1_49,Feature1_50,Feature1_51,Feature1_52,Feature1_53Feature2_1,Feature2_2,Feature2_3,Feature2_4,Feature2_5,Feature2_6,Feature2_7,Feature2_8,Feature2_9,Feature2_10,Feature2_11,Feature2_12,Feature2_13,Feature2_14,Feature2_15,Feature2_16,Feature2_17,Feature2_18,Feature2_19,Feature2_20,Feature2_21,Feature2_22,Feature2_23,Feature2_24,Feature2_25,Feature2_26,Feature2_27,Feature2_28,Feature2_29,Feature2_30,Feature2_31,Feature2_32,Feature2_33,Feature2_34,Feature2_35,Feature2_36,Feature2_37,Feature2_38,Feature2_39,Feature2_40,Feature2_41,Feature2_42,Feature2_43,Feature2_44,Feature2_45,Feature2_46,Feature2_47,Feature2_48,Feature2_49,Feature2_50,Feature2_51,Feature2_52,Feature2_53Feature3_1,Feature3_2,Feature3_3,Feature3_4,Feature3_5,Feature3_6,Feature3_7,Feature3_8,Feature3_9,Feature3_10,Feature3_11,Feature3_12,Feature3_13,Feature3_14,Feature3_15,Feature3_16,Feature3_17,Feature3_18,Feature3_19,Feature3_20,Feature3_21,Feature3_22,Feature3_23,Feature3_24,Feature3_25,Feature3_26,Feature3_27,Feature3_28,Feature3_29,Feature3_30,Feature3_31,Feature3_32,Feature3_33,Feature3_34,Feature3_35,Feature3_36,Feature3_37,Feature3_38,Feature3_39,Feature3_40,Feature3_41,Feature3_42,Feature3_43,Feature3_44,Feature3_45,Feature3_46,Feature3_47,Feature3_48,Feature3_49,Feature3_50,Feature3_51,Feature3_52,Feature3_53Feature4_1,Feature4_2,Feature4_3,Feature4_4,Feature4_5,Feature4_6,Feature4_7,Feature4_8,Feature4_9,Feature4_10,Feature4_11,Feature4_12,Feature4_13,Feature4_14,Feature4_15,Feature4_16,Feature4_17,Feature4_18,Feature4_19,Feature4_20,Feature4_21,Feature4_22,Feature4_23,Feature4_24,Feature4_25,Feature4_26,Feature4_27,Feature4_28,Feature4_29,Feature4_30,Feature4_31,Feature4_32,Feature4_33,Feature4_34,Feature4_35,Feature4_36,Feature4_37,Feature4_38,Feature4_39,Feature4_40,Feature4_41,Feature4_42,Feature4_43,Feature4_44,Feature4_45,Feature4_46,Feature4_47,Feature4_48,Feature4_49,Feature4_50,Feature4_51,Feature4_52,Feature4_53
estelle,f,b,16458239,12599933,13051509,22223189,14644828,14847707,19191162,15152330,18487084,11312023,21211244,18285350,10603913,11831602,23220797,13725256,11629417,31516576,27775981,18352914,31418377,67131299,110593126,11205808,39097300,68609220,85272986,13289612,21120306,12762765,23305176,19191166,21613186,19700995,25860824,10099508,23239034,17845862,16510273,11906480,19183849,68202120,14739258,42532825,15656107,13457726,19806593,22190699,12122611,14767035,15642977,25330226,15083311,16162851,12930852,10684297,21197061,15797136,12719545,20705273,14750064,18989122,12220954,20710780,17268147,12127504,12632946,21508444,13129132,10100070,34549561,26731945,18516906,30822414,69572914,107589143,13255890,36552422,74041317,81728652,12699208,18825994,13704237,21856624,21208416,20109330,23729314,24349011,8579657,25262898,16965000,16161472,12597802,19311326,68066017,14264650,43040945,15159383,14212558,18927371,22822895,10692205,14665818,16663453,23034767,16665658,5350916,1787999,1908656,13447548,6895315,5945886,12417504,6864562,10601581,2924483,11914774,9489344,2825111,2529209,13117059,5333872,3834157,25250663,18477083,10098052,22999524,59308409,100328621,3945286,29786697,61843494,73075164,4636124,13057222,6993993,16594932,13929474,14334244,13925909,16057419,1807916,16467293,9050257,8595530,4340538,10926584,59817378,6490618,34758793,7373956,5672299,11266334,14529661,3829378,7904208,8881367,17548140,9596683,10811934,11142853,8775641,7749512,8901820,6773658,8287768,7885502,8387540,9296470,8796005,7778802,9302393,10103737,8391384,7795260,6265913,9298897,8254861,8418853,7822890,10264504,7260521,9310603,6765725,12197822,8653488,8063083,5768772,6710244,5261691,7278941,5775086,9803405,8291592,6771741,8795605,7914742,7565942,8257264,8384742,8248639,7774031,8282151,7785426,8540258,7661037,8293233,6862826,6761609,7782086,5486627,7068975
estelle,f,b,22628648,16154215,14647933,19695727,11233152,15313975,15138916,20841741,55355367,20495393,73630569,20022588,24867721,13722418,54951470,13755682,18054765,28902089,25759837,19999719,35459038,94349931,23834572,11326128,23630455,13127236,27583613,11584978,19832493,13326446,25646164,23178214,21560662,19324736,26868771,13737659,24447983,17272529,19394580,15848033,55297134,37845398,15653616,24415200,12362614,22205958,22323171,23342366,19919237,46548956,21821579,25760446,15452911,22791934,14170673,16168562,20921017,10659603,13164860,15664235,18750791,59527687,22222838,72131631,15149030,26265812,15354634,54453596,12624539,17167696,31396882,25147982,19209362,33853007,99397434,18757808,15184331,21923542,13333575,25258329,11581641,18822530,13135311,26541072,24839404,21238341,21315383,24853608,13921449,24542293,16986665,18902988,18181544,55341052,37482045,14650484,22522986,14714999,23767527,18288650,26865225,19476572,46556095,21729066,23260450,16934514,12524932,5887212,6364472,9891637,203772,4858144,6832201,12009707,48614282,9581988,60989719,8880675,18599366,6055972,45652808,4954895,10385121,22119514,16482468,11334205,27583882,88080806,12517944,5086264,13532388,4736081,18986120,5312768,13563620,8067536,20578389,17215531,13936789,12023184,17576572,6460623,16987156,9717392,12125307,9070352,46185943,28690289,6861860,16626576,6466205,13957163,12512808,17566523,10620535,37692920,12958403,16989784,9182244,10267002,8283460,9804089,11029379,10455831,8306715,8832034,6741084,10913404,12640849,11141912,6268355,7666446,9298661,8800787,7669644,6782575,9277368,8665513,7875156,6269124,11316628,6239864,10098067,8391154,8597493,6272209,6268872,5258910,5067775,5962683,7623872,7301551,9292199,7277036,7460826,7555137,7269273,6777681,9111191,9155109,8791755,7788623,5896409,8248794,9810363,5775842,9298702,8856036,8863175,8770662,6270666,7752269
estelle,f,b,16786352,17660035,20503260,97008449,10067352,15017097,15252527,15689932,18792644,16766123,25456423,17172388,12222105,78086463,30908466,12122075,16877756,169162066,18908522,24754008,43946138,86557042,44544098,20708351,23535122,13822732,27287877,11415772,18986310,13637041,25656620,19193795,17172469,13730705,25357716,13317101,27202239,18982823,20987274,34674006,24242762,33401856,15177661,18938228,23763946,20842394,24715488,22376419,15257185,16844189,21217187,30405466,15151966,15159143,21001123,17777942,98414817,8057927,16165305,14738315,14168872,19676000,16950554,25387659,19248428,11113365,75593008,31910604,12633007,16160025,171622387,17167032,25455852,43544251,89287772,41005820,21718375,21516151,14837456,27349792,11142090,18686961,12632476,25930619,19424043,17791511,15637480,24345256,12027610,27775410,21295699,18706504,36946499,21645989,34440351,14667917,19679248,23027956,24233723,19808663,23837463,15663758,17477379,21211526,29867357,15182090,7487106,9987998,9490135,88720642,373177,7332347,6419569,7371185,11994957,9085081,17590949,9375678,2349355,69322453,24637911,4849382,9094130,162096171,9382306,16969283,35459569,78472360,33728686,13431217,15247965,7554546,20004967,4070947,11915167,6865247,19889392,13152567,10900993,6840187,16560422,5532268,20706896,11914309,11605884,27573385,14869648,26625515,7362825,11633137,15717835,13532273,14014038,16581794,8001516,9181947,12921756,22115696,7400306,7672036,11013124,8287806,9694174,7684749,8832958,8318746,6797686,7681042,7865473,7796709,9872749,8764010,6270554,7272693,7783625,7065894,9526215,7784725,8486568,8084681,10815411,7277133,8287157,6268186,7282910,7344825,7071142,6771794,5767228,6041227,6271475,6890518,8797293,7784833,6495342,7068513,9381389,7100620,9373113,6776340,7814835,7305091,8046111,7310120,10701449,5794625,7255668,7662241,8295431,8289770,7751660,7781784
estelle,f,b,36496523,39158399,21925466,31938146,24031885,12622098,14640659,16660528,18287066,12230315,17171945,15539320,16300935,24114517,42222427,14152014,18382739,32524024,23736606,39735779,36423053,34965464,20871919,11456189,21614249,14036075,42020440,26674590,32319926,11718408,31951812,53709364,18407931,75563794,31781936,15661588,45542549,16069294,19316920,12099658,25260377,24035752,12721244,18800328,51117622,32328597,21507637,22317522,12261308,20152113,22044345,19688168,14758574,38554802,40606902,18920418,34343822,21044023,12592303,16736350,14553156,18211324,13440804,16832152,17389632,13659433,27384014,40979061,12850685,17266705,33021964,26270670,39201431,34312291,35588611,17957234,14665836,18688402,19808984,37861651,26667033,31910987,11138224,33328955,53326549,18804276,76059474,32925002,13131986,45360432,17267354,18290430,13651807,24621761,24135211,13753746,18857519,51242180,30406385,21786289,21549081,13837865,19777986,21028788,20721722,13725588,28710501,29314098,10632662,23650390,13338453,4916528,6964885,6889063,10622973,4641965,8373106,7080274,5991577,16446661,31285074,4458028,9990082,25247400,15962042,29427151,26648773,27301946,12585254,6084209,13032622,8380295,30591751,19404690,25057583,4865005,25678592,46059002,11140384,67899902,23622363,6358949,38769512,9478374,11527940,5337168,16945737,16359728,4945760,9992343,42252445,23338862,14440113,14971347,5683574,11997822,14264181,12923562,6960414,9844301,11292804,8287756,10693432,7705569,7675774,9771465,7664092,7588350,8798839,8459046,10309358,7667855,10937352,9693986,8392657,7276623,7774563,10308627,9774280,7663517,8286665,5371979,8581627,5655779,11428688,7269900,7262342,6853403,6273219,7650362,7267547,7663892,8159572,9302638,6773037,6590919,7788979,6762490,8314639,7676023,7775483,8807985,8865176,8989735,7067523,7346175,6577733,8154290,7780163,6764606,7798160,6765173
estelle,f,b,9601263,14748075,13606908,15385536,12527170,15756286,13302860,17391503,34432428,24775620,69184273,18090433,17177336,11615536,19474832,14249898,20906191,97888035,22320402,19917368,49591164,43028194,24346941,15560890,23732239,15627678,30031566,13131491,18861769,12861490,24348494,21810848,18695638,18680759,25562987,12189953,24082117,17469023,17289853,15614097,42143405,25349786,18190498,31885200,13967544,21826846,38890234,23503426,15687221,19193077,16262473,29904435,16442912,9769697,14783304,16259645,12627312,12632911,14722859,13957471,17281099,35458254,28280285,66532559,19730433,14143038,13002689,18104015,14747400,21216646,98077820,23330300,19708268,50300531,40527208,22295799,16561118,23759167,18258670,28400272,11619400,17982947,13239678,23331726,23834512,19703076,17846217,24891641,11675261,25901140,17946000,15378334,16472207,43535573,24243693,17671810,31728809,15648165,20305139,38389265,24536301,14661517,19790931,17167251,27859592,18513513,1512411,6490790,5314394,4440284,4340142,7463517,6043518,9477550,26628879,15946246,56850234,8408108,5855010,3327508,9799652,5945535,12104326,88775714,13018297,9605364,39488260,32215923,16035656,9300747,16471868,8340379,20113275,4844494,12086863,6965406,18074223,16553345,11414472,10392155,18108925,5407237,17814093,9381977,8725829,8961592,34632790,16447003,10393808,24607198,6845933,13024614,31609709,16723870,7874791,12406350,8877892,21615076,10198396,8257285,8292513,10945251,8187027,8292769,7259341,7913952,7803548,8829374,12334039,9682325,11322325,8288027,9675180,8304362,8801865,9112320,9302105,10312003,10102903,10812271,8311285,6260143,7260370,7287298,9918290,8286996,6774906,5896083,6274271,5257502,7281166,8288603,7454061,6782715,6268023,8087046,8564023,6652505,7510614,8902782,7796690,7278002,7121610,8802231,7280524,6779556,7812430,6786726,7384581,8289358,6244516,8315116
estelle,f,b,9117077,16673628,13638669,17452876,13149379,12728855,17172605,17874751,21220208,67581735,86366139,11740987,14724876,114554953,28385460,13327991,15643905,92128702,16442199,21314427,33370815,66144978,28707294,13130818,25088682,12086459,28385607,12625335,21717745,12449985,23815900,18677173,18281140,14659252,25752577,10407453,24748987,17668117,17283251,12625001,14646588,40796363,13779902,16638322,13129180,24379275,24008986,21313769,14712998,18722649,11113694,21989148,17810280,9896207,17880912,11087720,20021395,11603145,13246868,17784619,17245515,19691454,68630278,86365692,12214590,14246869,116341965,26791417,14648505,13636210,95951610,14155097,21835648,31298952,67565696,26279915,15126467,25080113,13127958,25353793,13139104,21206388,13413155,22347614,20200889,18288669,17166683,23906741,10742472,25251157,17793224,16144188,12121380,14651888,42825819,12626353,16265546,13128926,25965910,22925317,21821120,14240009,16667228,14657192,19051748,19213265,2309570,9086990,4844747,11209903,4337887,5463597,9389335,9479467,13454160,61344441,79080302,4455597,6965882,107273967,19317462,5854036,6849437,85341929,5832518,12991848,24527015,59373041,20514639,7365543,17327758,4334103,19591752,6863295,15441936,6685533,17088278,13417837,11498088,7868670,16454565,2955276,16961791,9378751,8868778,5349591,7874798,34019273,4973356,8985325,5848959,17099309,15142385,13530837,6422715,10905355,5351821,12683777,11442309,7586637,8793921,6242973,8811491,7265258,7783270,8395284,7766048,6237294,7285837,7285390,7758993,7280986,9067998,7473954,8794468,6786773,10609680,8322578,8843800,6771937,8192654,5765275,7760923,7752355,8793855,5762040,6275809,5764451,6727621,5259336,6783052,6790581,9298012,7452176,7787195,8289365,8414473,7275410,6771789,6777090,8806545,7652996,7280221,7279966,8866601,7782931,8290282,7817294,5761872,9305370,6367971,7770956
estelle,f,b,17689661,14746627,17361889,62710836,10637170,12727609,13412021,15478209,18970494,17193434,70811279,15436201,10831443,13641184,20204271,12317036,15558925,34647317,38486903,16262461,24753555,32744548,53016169,16665326,28081526,15761286,37493969,15738453,19117037,12703399,22800424,20842182,16263400,16163800,24019744,11256727,29359489,16681676,17173864,11614993,13298444,15366170,15141802,18318729,41012627,29073450,19201578,11110193,27663187,17903439,33638255,22325982,18788412,15726126,17708210,17176243,60402141,10709881,12122585,15753465,13132895,19528648,18654501,69904987,15452650,11228934,14137700,18770209,13649187,13135803,36662284,37577575,17679834,23747164,33636633,51105777,18695555,26141427,16681172,38495365,13728476,17449035,12867332,23328715,20800682,17306339,17148661,23570959,12594105,27849594,17299644,16672321,12119522,11413204,18778671,13132588,20386075,40815465,28211617,18684775,10674378,28822160,17758923,32043194,21317821,19792106,8884245,7904747,7558426,53093018,3328047,5345775,6635212,6359956,12197555,9862341,62019119,7550333,2929127,5341377,11407948,4954775,6864514,28376028,30200647,8885532,15959253,24956637,44336173,9895721,19281693,8901552,29714349,6957437,12345998,7600362,17533454,15046921,10509640,9367100,16238184,3923951,20689335,9521418,9395637,4338309,5517232,9470197,5833328,11019469,31646022,19904006,10893967,3319384,20308193,9389472,25268804,15551593,13022183,6841880,9803463,9617817,7309123,7381833,6776809,9118253,6772939,7331092,8792159,7885868,7902316,8299807,8796323,7362260,8694411,6271289,8286256,7376928,8794301,7787910,8679995,6769604,8799833,6859734,7779620,8781016,6771038,5103036,5266970,5795261,5753760,6796699,7781560,7332775,8670153,7160258,7778226,7276684,7781212,5895972,9308473,7299260,9366605,9169443,8307610,7790808,7354994,8513966,8369450,6774389,5766228,6769923
estelle,f,b,14558697,13823264,16273480,98378564,10604297,13233004,18080465,14244315,64269054,30929237,40232330,17331461,10478915,14331985,21062330,12612314,15624000,57391747,20080172,25062932,70083521,74569707,48474223,11111040,31023286,12122703,28712552,19163921,19194948,13422212,24560914,23401633,19517318,12737461,27879479,13826969,31937450,18243762,20744900,15931432,22649420,24444248,14343608,18873925,19611540,30831877,28159439,21786918,61346798,21126167,44031654,17774936,14841171,14222107,13770770,15655733,96978114,10602797,12727679,14548279,18772588,65272565,29192523,39463987,19220749,10102738,15857778,19398881,13647519,13724556,60784051,17974003,24780783,70210455,75958842,45962501,13634626,28972933,13153248,30196113,15665698,18672983,14222364,24782459,22520093,19888940,15233142,27707610,12825979,30608093,17778748,21707471,18289642,20305431,26065821,13742236,19689031,17775827,33302629,27080111,21943221,60206690,22210050,44057287,17773960,13643747,4871278,4472435,6975144,89697976,3324159,5954366,11307152,11003188,56499655,22156326,33196132,11063606,2321771,6551018,11755570,4969003,6945484,50612675,9908795,16997724,62300462,66659714,39175095,4323635,21712295,4862065,20421368,9389176,12918427,7667656,18006206,16625380,13622606,6471127,19117464,5236823,24348294,11983963,14950115,9174076,13533855,17672672,5950459,11082148,11004657,24060707,18917517,13624324,53027901,13947379,35768982,9486632,6553843,9350829,9298335,8680588,7280138,7278638,6773313,3241126,7769399,8772910,7036197,6267855,8157143,7780966,9306759,7643311,8678516,6779072,10171376,8065207,7783059,7909993,9299127,6787405,9310991,7260638,8291183,9774744,6276521,5754556,6554708,6776252,5894712,6266333,8762015,8590146,7589155,6259799,5794784,6757355,9115565,6771576,8393149,7791776,8606882,6771170,9241922,8162593,8318896,7178788,8262671,8288304,8287328,7089904
estelle,f,b,10711624,15557579,15316586,35577896,11626210,12728217,17678916,14646781,20001749,13939285,17477531,16263913,11213252,113135602,26435319,10366979,19856196,38793365,19806826,25553540,27881808,60944811,24379782,10739334,27869794,18186354,28695596,12930406,19992548,13132825,26467087,19702246,23723868,16678912,26870541,10835881,24113971,15942234,18402448,94955689,45555183,27456150,13049936,16145798,17109630,16755176,22243302,13504139,31961662,21474983,40286682,24562467,14444367,10101607,16143357,14463092,35456369,10218577,14404921,15906423,15737117,20278374,14378073,16652723,15767659,12729662,112631178,25053340,12221263,17169055,42024176,18691423,25247924,27264919,61524627,22798710,13766220,24851270,20705700,28148531,11750160,18656997,14550694,25357079,20535198,23640103,20202125,24340861,9595937,24426727,14871640,19389961,97475937,43539221,28783547,11927412,16735147,17202914,17784311,20696735,13642386,31211888,24257572,38067407,24520922,14266495,1414734,6870706,6043935,27158739,3328580,5838220,9112215,7852573,12117205,5778117,8877574,8488764,3934357,104340297,18144438,3458077,11093010,32717321,10499971,17362088,19995972,53675864,16531019,4471644,18575217,11910300,19900197,4682072,12924460,7400288,19316681,13661848,16850519,9889328,16557744,3052763,17570798,9086305,12617113,88182840,36262087,20179016,4445405,8663792,9038274,8590536,13049527,5856931,24176207,14439302,30468412,16963472,6886917,8686873,9272650,8419157,8297630,6889996,8566700,6794208,7884543,8161168,8599956,7775148,7278894,8795305,8290881,6908901,8763185,6076044,9306855,8191452,7885836,7268946,7848762,6267690,9294576,6276053,8795399,8248334,7068088,5732537,7150405,6040397,6873349,6789584,10312797,7783117,6543173,6855929,5785335,6772848,9293096,7277134,8604531,7482006,8071355,8164639,9193775,7647208,7785455,7035681,9818269,7598995,7557449,7379578
estelle,f,b,13635624,15146619,12409758,99793286,12940686,16677379,27473165,13234455,18873913,12742310,15351672,12225483,17778734,15253071,43604603,12856180,17174607,38107365,27651872,17947973,35483448,47657609,45978617,9606085,27374686,14242904,29299185,9588217,19191761,11836640,24731552,21797770,18647513,14000245,25367752,12610095,220309679,19018011,19771436,10725983,46445812,22328202,15416522,15285487,18687073,31413017,22222416,24128592,16239926,28923926,27271610,18995224,14446483,13107170,13743590,16952073,97893663,15248007,17178182,23431917,14742103,19595925,12626865,13708544,15799213,15818554,16189075,42728627,12190642,16162888,43844725,24751442,17795343,32942066,51280729,42774603,11214224,25743770,16259492,26770158,9870052,17874825,13264526,22835909,23028372,19797025,14136984,24350970,10097517,222830311,20785014,17972740,14161019,44835111,22754433,13340234,17165701,18179286,32195015,20025915,25046720,17773725,27376832,28287796,17977444,13738682,6840664,8880114,7546281,90387494,5434517,6863888,17158871,6961409,11093219,4239604,6964411,5481350,7460871,6895387,34310916,4438468,9422433,31366910,15174058,8370589,26058694,40774238,35472126,2303608,18464070,6963204,20002896,2820955,12142665,6104479,17571505,16533366,12152507,6355727,17586495,5845620,216057782,12245482,11231904,3985147,36269939,13763030,6425119,8370372,9891744,23125476,13152877,17255554,8448760,19598961,19493740,10201168,6670207,6266505,4863476,9405792,7506169,9813490,10314294,6273045,7780693,8502705,8387260,6744133,10317863,8357683,9293687,8417711,7752174,6740455,12477814,9577384,9424754,6883371,10506490,7302477,8910616,7279699,9296288,6767261,7049096,5732160,7160046,5264404,6495005,7644517,7781256,6764474,4251896,6772528,8539531,6740836,10175872,8565171,8991403,6915115,8795328,8287541,9069539,6873038,7791166,9324964,7777870,8794055,7776275,7068475
